,User,Tweet
891,IT_CORD,"#ZDNetKorea #지디넷코리아 
수산아이앤티 이홍구 대표, 제23회 SW 산업인의 날 '은탑산업훈장' 수훈 
https://t.co/9SQhlfOMHR 
 
#IT #TECH #테크 
#Trends #트렌드"
892,IT_CORD,"#ZDNetKorea #지디넷코리아 
갑자기 PC 블루 스크린이 나타난다면…메모리를 의심하라 
https://t.co/vtQEYinEdZ 
 
#IT #TECH #테크 
#Trends #트렌드"
893,IT_CORD,"#ZDNetKorea #지디넷코리아 
IT 기자인 내가 여전히 '월드컵'에 관심 갖는 이유 
https://t.co/1GJpFLom1a 
 
#IT #TECH #테크 
#Trends #트렌드"
894,arstratech01,#tech #macbook #apple #logitech #homeoffice
895,wiseson0,"RT @ONPASSIVE: Expand your network and diversify your contacts using the AI-enabled O-Net. Register now and get free access to O-Mail, O-Ne…"
896,laVeilleTechno,"RT @HigtTeams: dispo l'équipe 

Snap👉james420fr
#paris #îldefrance #Orléans #violencepolicières 
@AnimeRTweeters #messi #Neymar
#vacances #…"
897,InnosysZA,"RT @Ronald_vanLoon: #Drones can be used to inspect and monitor solar farms
via @JeroenBartelse

#Aviation #MI #Robotics #Innovation #Artifi…"
898,teknocks,"Biometrics are even less accurate than we thought 

#technology #tech #technews #teknocks
via /r/technology https://t.co/tR74KYxvGw"
899,digitaledwincom,"The Top 5 In-Demand Tech Skills For Jobs In 2023

https://t.co/HV5zASK5sH  

#MachineLearning #AI #Python #DataScience #BigData
#FutureOfWork #IoT #100DaysOfCode #5G #robots #tech
#ArtificialIntelligence #NLP #cloud #4IR #cybersecurity
@Paula_Piccard"
900,HigtTeams,"dispo l'équipe 

Snap👉james420fr
#paris #îldefrance #Orléans #violencepolicières 
@AnimeRTweeters #messi #Neymar
#vacances #Quebec #blacktechtwitter #franceverte #decouverte #100DaysOfCode #js #angularjs #paname #tech #javascript #nîmes #Strasbourg #annecy #toulouse #psg #nature https://t.co/LXsIXRCcvn"
901,ingliguori,"RT @ingliguori: #Infographic: #AI Simply Explained 👌 
Via @ingliguori 
#DataScience #Analytics #BigData #Tech #IIoT #Python #JavaScript #Cl…"
902,musetm_grenoble,"RT @ingliguori: #Infographic: #AI Simply Explained 👌 
Via @ingliguori 
#DataScience #Analytics #BigData #Tech #IIoT #Python #JavaScript #Cl…"
903,Nicochan33,"RT @CurieuxExplorer: .@AEyeInc announces groundbreaking #Immersive #Lidar experience for attendees at #CES2023

V @BusinessWire 
https://t.…"
904,CherchesaLa,"RT @pierrecappelli: Ne privez pas vos enfants d'écrans, mieux vaut les y éduquer 👍

Le dialogue et la réflexion sont les clés de la réussit…"
905,Ronald_vanLoon,"#Drones can be used to inspect and monitor solar farms
via @JeroenBartelse

#Aviation #MI #Robotics #Innovation #ArtificialIntelligence #FutureOfWork #Tech

cc: @ronald_vanloon @kuriharan @pbalakrishnarao https://t.co/zoQl1H2J60"
906,Minh_Q_Tran,"How Big Brands Use Web3 &amp; Blockchain Technology for Marketing 
#Tech #Blockchain #Web3 #Crypto #NFT 

https://t.co/owEkEagbPQ

@jblefevre60 @efipm @floriansemle @Mandalore_Minh @SeedFounders https://t.co/O8vtuslwVG"
907,EckersonGroup,RT @DianaBallard18: What companies get wrong about #data transformation. https://t.co/FWfMy8JKnK  #dataanalytics #IT #tech #machinelearning…
908,DVTSoftwareUK,"⭐ SH#FT Happens! The art of defensive programming.
It's not too late to join our online DVT #Tech Insights session today with @joylynn_kirui, Senior Cloud Security Advocate at @Microsoft.
👇
https://t.co/9L2dquzFqK
#security #github #azure #register"
909,Azarsyscom,"ادامه بررسی تفاوت هارد دیسک NVME با SSD :

هارد #NVME فناوری بسیار پیشرفته شده نسبت به  #SSD است و در نتیجه سریع تر و ایمن تر عمل می کند.

#INTEL  
#tech 
#هارد 
#system 
#کامپیوتر 
#اس_اس_دی
#تکنولوژی

انتخاب شما کدام هارد دیسک است؟"
910,sasikumar_5,RT @QAonCloud: Software that delivers fast can keep up with the #tech market pace. Continuous testing in #agile #testing involves testing y…
911,xyzdevsofc,"Generating a rejection letter with OpenAI ChatGPT  https://t.co/G11t2XzYEc  https://t.co/TgzTqzMT6y
#tech #coding #code #programming #learning #meme #humour #work #software #developers #freelancing #business #startups https://t.co/2EEIbEibD9"
912,amalmerzouk,"RT @kuriharan: Reduce used phones? via @wef 

#tech #digital #data 

https://t.co/iKpxMiuayD"
913,WWleros,"RT @pascal_bornet: This is not a concept or fake. This is real technology. Right now!

Nimo Planet wants to make today's laptop history wit…"
914,sumitmishra30,RT @HeadInCloudInc: Get thorough guidance from the tutorial in the link to seamlessly integrate Dell Boomi with Salesforce. Head to the lin…
915,DomainNameGear,"https://t.co/Jjp2uUSI27 sold for $5127 Afternic

#defi #cryptocurrency #DAO #blockchain #crypto #Bitcoin  
#Ethereum #ico #BTC
#ai #tech #nftart #nfts #DAOs  #Metaverse  #Web3  #cryptotrading
#domainnames #startup #startups
#technology #business #venturecapital #sales
#bigdata"
916,efipm,"RT @richardturrin: Timing is everything in life...this is not the time!

#Stablecoin Issuer @Circle Cancels Plan to Go Public

@ddisparte…"
917,HatProgrammers,"NASA's Orion capsule and its test dummies swooped one last time around the moon on Monday, flying over a couple Apollo landing sites before heading home.
https://t.co/MsrPdoDyaX
#TECH #Technology #technews #programming #software"
918,IT_CORD,"#BLOTER #블로터 
어느새 쇄국하는 국내 가상자산시장…'지닥 디파이'가 바꿀까 
https://t.co/DFLtuyaVlF 
 
#IT #TECH #테크 
#Trends #트렌드"
919,IT_CORD,"#BLOTER #블로터 
[여기어때, 해외로]②김진성 CSO ""모바일 앱 하나로 모든 여행 OK"" 
https://t.co/rEMRUEiriz 
 
#IT #TECH #테크 
#Trends #트렌드"
920,IT_CORD,"#BLOTER #블로터 
삼성전기, 현금 1.6조원 돌파…불황 속 투자 ‘선택과 집중’ 
https://t.co/HnR8fINC4O 
 
#IT #TECH #테크 
#Trends #트렌드"
921,ancona_di,"@nokiaitalia T10 è un ottimo tablet low cost con ben 3 anni di aggiornamenti Android ! 
@NokiaMobile @nokia 
#nokia #nokiaT10 #tablet #android #google #mikyancona #test #tech #review #unboxing #youtube #nokiamobile #tab 
https://t.co/kJFlIOAy4M https://t.co/4Bhhf3CBx8"
922,dharmisthabaid,"RT @AndrewinContact: Key Types of #MachineLearning

Info via @cloudpreacher @KanezaDiane #ML really depends on the #data. #DataScience #Cyb…"
923,caglararli,"RT @Ronald_vanLoon: The future of shopping has arrived
via @CurieuxExplorer

#AI #MachineLearning #ArtificialIntelligence #ML #MI #DL #Inno…"
924,tukurbk,"RT @kuriharan: Reduce used phones? via @wef 

#tech #digital #data 

https://t.co/iKpxMiuayD"
925,BoredJunkies,"RT @henri_rion: Just saw @NimoPlanet 🤓. Do you think it is the future of the desktop computer? 

https://t.co/QoHkLoQob9

#vr #innovation #…"
926,joeclark947,RT @joeclark947: @WIRED @verge @TechCrunch @techradar @Forbes @Inc @Entrepreneur @FastCompany @CNET  @business @BW @Google @Microsoft @IBM…
927,arstratech01,#tech #macbook #apple #logitech #homeoffice #steamsupport #steam-suooort #youtubeservers #steam_support #discordsupport
928,jobinindia,"RT @Sasha91346976: AOMEI Backupper Pro FREE License

#telegram https://t.co/0QBBPVgjd4

#DataScience #tech #innovation #digital #cloud #AI…"
929,Apps4urMobile,"Professional Diploma in Digital Marketing Practice Test

https://t.co/aRpPyrYY1p

#DigitalMarketing #DigitalTransformation #Digital #bigdata #apachespark #hadoop #programming #programmer #developer #code #codinglife #tech #100DaysOfCode #100daysofcodechallenge #100DaysOfMLCode https://t.co/4TeJt3vQ1R"
930,mindpoolcom,"Mindpool breaks down the barrier between employees and managers by providing a platform for employees to share their insights, ideas, and predictions — meaning all you have to do, as a manager, is login to your Mindpool account and see the results right in front of you✅

#Tech https://t.co/rKfHHrENrB"
931,crazySfdc,RT @HeadInCloudInc: Get thorough guidance from the tutorial in the link to seamlessly integrate Dell Boomi with Salesforce. Head to the lin…
932,spokane_ern,"Google introduces “Continuous Scrolling” on desktop for Search
https://t.co/risldu510N

#twitter #tech #2022 #software #automation"
933,Evofinity_Ltd,"RT @0xkwt6: CHAPTER 1 : เมื่อ AI ขโมย Code และ เขียนโปรแกรมเองได้
https://t.co/7pZcYSYipf
#BigData #DataScience #ecommerce #businessintelli…"
934,IrinaNanu,"RT @RosanaFerrero: 📣📚 Libro gratuito: Crea visualizaciones de datos profesionales
👤 @kjhealy 
🔗 https://t.co/ObtHZcIF70 
#FelizDomingo #Dat…"
935,enderton_justin,"RT @Sasha91346976: AOMEI Backupper Pro FREE License

#telegram https://t.co/0QBBPVgjd4

#DataScience #tech #innovation #digital #cloud #AI…"
936,DanielDepaz,"RT @pierrecappelli: Ne privez pas vos enfants d'écrans, mieux vaut les y éduquer 👍

Le dialogue et la réflexion sont les clés de la réussit…"
937,LogisticsStuff,"RT @Ronald_vanLoon: This #Robot is a warrior
by @mashable

#Robotics #MachineLearning #Innovation #AI #ArtificialIntelligence #MI #Tech #Te…"
938,uCloudifyAI,"RT @YashSKale: Amazed by #AI ChatGPT. Learning about its new applications everyday.  From writing movie scripts to answers in #UPSC mains,…"
939,YashSKale,"Amazed by #AI ChatGPT. Learning about its new applications everyday.  From writing movie scripts to answers in #UPSC mains, it is doing everything well. The future of AI is here, it is both amazing and scary! 

@ChatGPTimes @ChatwithGPT #tech #chatgpt3 #ArtificialIntelligence"
940,hudson_chatbots,Nothing in talks to launch a new smartphone in the US: #Tech #Data MT @motorcycletwitt https://t.co/rQ663jxSTt
941,javascriptd,"RT @LessonSilent: Best JavaScript Tutorial for beginner
#100daysOfCode #coding #hourofcode #Blogger  #DevHighlights #codeincommunity #devel…"
942,CraigEire,"RT @HatProgrammers: The energy and health challenges of the human population require the development of advanced materials. In this regard,…"
943,ValerioDeMolli,Vedi la ricerca de primo Think Tank italiano sulla rilevanza strategica per il paese delle #LifeSciences #biotech #tech #innovazione https://t.co/rGvqP3PECV
944,HatProgrammers,"The energy and health challenges of the human population require the development of advanced materials. In this regard, 3D COFs with their net-like structures and unprecedented porosity show promise. 
https://t.co/RIx32P6taf
#TECH #Technology #technews #programming #software"
945,echojobs_io,"👋 Feedzai is hiring Senior Front-End Engineer 

🛖 #remote #wfh 
💪 #Frontend #javascript #git #react #reactjs #typescript 

#tech #softwareengineer #jobs 
https://t.co/6jXiMRmwbI"
946,visitestonia,"RT @EstoniaInvest: 🦄 Two new unicorns and record-high numbers ⬆️ marked 2022 for the #Estonian innovation sector. To highlight it, key stak…"
947,CeotechI,"Apple potrebbe spostare la produrre iPad in India
#Apple #AppleiPad #India #iPad #Notizie #Produzione #Tech #TechNews #Tecnologia

https://t.co/W5Su7eHl1H https://t.co/FYFRHLP2dY"
948,sonu_monika,"RT @Eli_Krumova: 👆🏽 Post by @BetaMoroney
🧩
@Shi4Tech @EvaSmartAI @bimedotcom @enilev @FrRonconi @IanLJones98 @Khulood_Almani @mikeflache @s…"
949,sonu_monika,"RT @Eli_Krumova: 👆🏽 Post by @BetaMoroney
🧩
@Shi4Tech @EvaSmartAI @bimedotcom @enilev @FrRonconi @IanLJones98 @Khulood_Almani @mikeflache @s…"
950,computercom4,RT @BitShayari: Full video available on my YouTube channel  #trending #tech #technical #technology #viralpost #viral #video #youtube #youtu…
951,computercom4,"RT @pawainitiative: Which of these habits are you going to start implementing? Let us know In the comment.

Register for our STEM CV Clinic…"
952,computercom4,"RT @DarkEnergyTweet: How the Internet came to be — the story of an invention without which we cannot imagine life
https://t.co/nFZCEvASSF
#…"
953,computercom4,RT @JustALinuxBox: #Linux #computers #tech https://t.co/sHudg1sGME
954,computercom4,RT @JustALinuxBox: #Linux #computers #tech https://t.co/UZwi1BsW9n
955,computercom4,RT @info_indica: #computers #technology #computer #tech #laptops #pc #computerscience #electronics #computerrepair #gaming #laptop #gadgets…
956,DarkEnergyTweet,"How the Internet came to be — the story of an invention without which we cannot imagine life
https://t.co/nFZCEvASSF
#medium #mediumwriters #internet #history #life #lifelessons #tech #technology #science #blog #blogs #writer #writers #knowmore #interesting #facts https://t.co/ObruXPbhrj"
957,DailyEngross,Facebook owner Meta may remove news from platform https://t.co/ssYgBmsGFp #Dailyengross #Tech https://t.co/q9e0kx33er
958,richardturrin,"Timing is everything in life...this is not the time!

#Stablecoin Issuer @Circle Cancels Plan to Go Public

@ddisparte  great company!

#fintech #crypto #bitcoin #blockchain #tech #finserv

@psb_dc @BetaMoroney
@efipm @BrettKing
@spirosmargaris
@mikeflache https://t.co/6X7pjUD68K"
959,emshore,"""CodeWP AI — AI WordPress code generator"" via @ProductHunt https://t.co/cV9MdbmrH9 #tech #product #trending #technology"
960,DecisionsFor,"Tech Term Tuesday: Cloud Storage

Data is now being called the oil of the 21st century, and rightly so. But, for data to be safe and secured, it needs storage, and this is where Cloud Storage comes into the picture. 

#DforD #TechTermTuesday #Data #Tech #Oil #Cloud https://t.co/N1U2g38mmX"
961,pawainitiative,"Which of these habits are you going to start implementing? Let us know In the comment.

Register for our STEM CV Clinic community with the link in our bio.

 #pawainitiative #tech #technology #womenintechnology #techcareer"
962,China4Tech,"This robot in China can chop vegetables! 
#Robots #China #innovationchallenge 
#China #Cooking #kitchen #startups
#robotic #sexy #ArtificialIntelligence 
#MachineLearning #vegetables #tech 
@Harry_Robots @Phibonacci_ #startup
#TikTok #Asia #socialmedia #GenZ https://t.co/GnvMQurdSS"
963,Indresh1999,"RT @iitm_bs: Congratulations, Amreen Parveen &amp; Venu Madhav A on securing your Data Science internships at Smart Joules! We wish you all the…"
964,shekarsreerama,"RT @pascal_bornet: This is not a concept or fake. This is real technology. Right now!

Nimo Planet wants to make today's laptop history wit…"
965,LuckyTony6B,"RT @pascal_bornet: This is not a concept or fake. This is real technology. Right now!

Nimo Planet wants to make today's laptop history wit…"
966,Altaide_JF,"RT @altaide: Encore de belles #offres d’#emploi sélectionnées pour vous à découvrir d'urgence sur notre site 👉 https://t.co/3hSrWAtEZ8

#re…"
967,BitShayari,Full video available on my YouTube channel  #trending #tech #technical #technology #viralpost #viral #video #youtube #youtubers #youtubevideo #youtubechannel #instagram #india #whatsapp https://t.co/kst9JMXYyc
968,accruetek,"Check out my latest article: Accruetek Consulting Limited https://t.co/myYk344fFq via @LinkedIn 

#MSPsupport #MSP #leadgeneration #leadgenerationstrategy #TechnicalSupport #Cisco #Microsoft #AppleWatch #appleproducts #technology #techno #tech #unitedkingdom"
969,USIL_tech,USIL Technologies comes on twitter☀️@elonmusk #Usil #tech https://t.co/03Zk8F0wr6
970,IT_CORD,"#UNDERkg #언더케이지 
초고가 스마트폰 METAVERTU 발표 
https://t.co/Wl548HejDs 
 
#IT #TECH #테크 
#Trends #트렌드"
971,IT_CORD,"#UNDERkg #언더케이지 
삼성전자, El Ganso 협력 갤럭시 Z 플립4용 랜야드 출시 
https://t.co/TXhgsnUpSj 
 
#IT #TECH #테크 
#Trends #트렌드"
972,kumarharsh_12_,"RT @ZeeNews: अमेजन ने ऐसे मामलों से निपटने के लिए नया तरीका ढूंढ निकाला है, जिससे लोग ऑनलाइन शॉपिंग करते समय फ्रॉड का शिकार नहीं होंगे. 

#…"
973,PythonRoboto,"RT @bigdata_engnr: Top 1000+ Big Data Interview Question and Answers

https://t.co/BuyeVEcNTu

#bigdata #apachespark #hadoop #programming #…"
974,jobs3j,"RT @echojobs_io: 🦊 RedwoodMaterials is hiring Staff Simulation Engineer  

🌇 Carson City, NV 
💪 #python #matlab 

#tech #softwareengineer #…"
975,Nemagoud,"RT @ZeeNews: वीवो भारत में जल्द ही कम कीमत में धमाकेदार फीचर्स वाला स्मार्टफोन लॉन्च करने वाला है.

#Tech 

https://t.co/a8z7wY07SI"
976,HatProgrammers,"渣打银行2023年“惊奇预测”：美联储降息200基点，油价跌至40美元，比特币暴跌70%……
https://t.co/2FcLNVR0jw
#TECH #Technology #technews #programming #software"
